uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode,source_file,source_directory
9c7c339f,58,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023912_9c7c339f.jpg,1080,1080,1080p,2026-01-21T02:39:12.041Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,20,8,226,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
d62ad1ed,58,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023916_d62ad1ed.jpg,1080,1080,1080p,2026-01-21T02:39:16.986Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,17,7,226,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
fb61afd5,58,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023921_fb61afd5.jpg,1080,1080,1080p,2026-01-21T02:39:21.893Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,6,8,230,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
668f951a,58,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023926_668f951a.jpg,1080,1080,1080p,2026-01-21T02:39:26.895Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,29,-4,289,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
1d78184a,58,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023934_1d78184a.jpg,1080,1080,1080p,2026-01-21T02:39:34.983Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,38,-1,79,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
e4d61237,58,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023939_e4d61237.jpg,1080,1080,1080p,2026-01-21T02:39:39.873Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,37,-1,80,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
5afd848c,58,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023944_5afd848c.jpg,1080,1080,1080p,2026-01-21T02:39:44.868Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,16,3,57,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
80744562,58,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_023950_80744562.jpg,1080,1080,1080p,2026-01-21T02:39:50.747Z,16.452523,120.591464,1360.0,6.0,3.0,1.0,57,5,72,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
30411e76,59,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024008_30411e76.jpg,1080,1080,1080p,2026-01-21T02:40:08.935Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,28,3,231,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
381cd1ca,59,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024013_381cd1ca.jpg,1080,1080,1080p,2026-01-21T02:40:13.916Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,25,3,232,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
64c8391d,59,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024019_64c8391d.jpg,1080,1080,1080p,2026-01-21T02:40:19.118Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,13,15,191,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
07120893,59,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024024_07120893.jpg,1080,1080,1080p,2026-01-21T02:40:24.543Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,9,15,190,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
c8ac668c,59,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024029_c8ac668c.jpg,1080,1080,1080p,2026-01-21T02:40:29.628Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,8,14,190,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
0d303873,59,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024034_0d303873.jpg,1080,1080,1080p,2026-01-21T02:40:34.970Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,3,-27,172,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
4bb96ba3,59,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024040_4bb96ba3.jpg,1080,1080,1080p,2026-01-21T02:40:40.216Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,6,-20,171,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
5ea0678b,59,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024050_5ea0678b.jpg,1080,1080,1080p,2026-01-21T02:40:50.515Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,-1,-6,176,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
17226b3f,59,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024055_17226b3f.jpg,1080,1080,1080p,2026-01-21T02:40:56.001Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,-2,-5,181,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
c6520cdb,59,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024101_c6520cdb.jpg,1080,1080,1080p,2026-01-21T02:41:01.738Z,16.452503,120.591521,1363.0,17.0,3.1,1.0,22,-9,181,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
5a39c3f5,60,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024135_5a39c3f5.jpg,1080,1080,1080p,2026-01-21T02:41:35.552Z,16.452519,120.591603,1360.0,5.0,3.0,1.0,29,4,98,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
931811b6,60,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024141_931811b6.jpg,1080,1080,1080p,2026-01-21T02:41:41.174Z,16.452519,120.591603,1360.0,5.0,3.0,1.0,27,1,99,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
343568a5,60,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024146_343568a5.jpg,1080,1080,1080p,2026-01-21T02:41:46.667Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,16,3,93,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
14ff6710,60,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024152_14ff6710.jpg,1080,1080,1080p,2026-01-21T02:41:52.735Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,38,-13,99,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
61fbea3b,60,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024158_61fbea3b.jpg,1080,1080,1080p,2026-01-21T02:41:58.350Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,41,-6,94,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
d498dfc7,60,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024204_d498dfc7.jpg,1080,1080,1080p,2026-01-21T02:42:04.507Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,34,-6,94,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
11de4df9,60,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024210_11de4df9.jpg,1080,1080,1080p,2026-01-21T02:42:10.104Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,-3,0,94,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
d15dc6f1,60,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024215_d15dc6f1.jpg,1080,1080,1080p,2026-01-21T02:42:15.767Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,-3,-2,95,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
9e8cbd2e,60,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024221_9e8cbd2e.jpg,1080,1080,1080p,2026-01-21T02:42:21.712Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,-4,-2,94,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
48dd9e42,60,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024228_48dd9e42.jpg,1080,1080,1080p,2026-01-21T02:42:28.673Z,16.452533,120.591617,1363.0,3.0,3.4,1.0,24,-2,166,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
0388824d,61,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024347_0388824d.jpg,1080,1080,1080p,2026-01-21T02:43:47.235Z,16.452686,120.591399,1362.0,17.0,3.0,1.0,9,-12,173,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
8a0ca23c,61,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024353_8a0ca23c.jpg,1080,1080,1080p,2026-01-21T02:43:53.040Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,2,4,178,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
a490b449,61,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024359_a490b449.jpg,1080,1080,1080p,2026-01-21T02:43:59.171Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,-1,5,178,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
2eb5ac04,61,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024405_2eb5ac04.jpg,1080,1080,1080p,2026-01-21T02:44:05.508Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,6,-38,0,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
f45177aa,61,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024411_f45177aa.jpg,1080,1080,1080p,2026-01-21T02:44:11.439Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,5,-35,358,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
fe61f8c3,61,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024417_fe61f8c3.jpg,1080,1080,1080p,2026-01-21T02:44:17.592Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,12,40,261,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
f6c517c6,61,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024439_f6c517c6.jpg,1080,1080,1080p,2026-01-21T02:44:39.321Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,12,4,276,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
79136944,61,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024445_79136944.jpg,1080,1080,1080p,2026-01-21T02:44:45.255Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,8,3,277,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
7431fee1,61,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024451_7431fee1.jpg,1080,1080,1080p,2026-01-21T02:44:51.826Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,21,44,259,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
500f3641,61,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024458_500f3641.jpg,1080,1080,1080p,2026-01-21T02:44:58.080Z,16.452676,120.591415,1363.0,14.0,3.0,1.0,-13,6,282,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
f1ba6a74,62,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024511_f1ba6a74.jpg,1080,1080,1080p,2026-01-21T02:45:11.077Z,16.452659,120.591422,1358.0,10.0,4.1,1.0,30,-6,290,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
d120bed8,62,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024517_d120bed8.jpg,1080,1080,1080p,2026-01-21T02:45:17.262Z,16.45265,120.591452,1358.0,10.0,4.0,1.0,21,33,270,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
89f76c1f,62,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024523_89f76c1f.jpg,1080,1080,1080p,2026-01-21T02:45:23.581Z,16.45265,120.591452,1358.0,10.0,4.0,1.0,9,-28,295,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
465ad46c,62,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024530_465ad46c.jpg,1080,1080,1080p,2026-01-21T02:45:30.586Z,16.45265,120.591452,1358.0,10.0,4.0,1.0,19,1,285,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
0061a18d,62,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024536_0061a18d.jpg,1080,1080,1080p,2026-01-21T02:45:36.771Z,16.45265,120.591452,1358.0,10.0,4.0,1.0,11,1,285,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
93f2be85,62,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024542_93f2be85.jpg,1080,1080,1080p,2026-01-21T02:45:43.015Z,16.45265,120.591452,1358.0,10.0,4.0,1.0,8,-1,285,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
a8fc5f5d,62,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024549_a8fc5f5d.jpg,1080,1080,1080p,2026-01-21T02:45:49.345Z,16.452632,120.591449,1359.0,12.0,1.1,1.0,7,1,283,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
951e4653,62,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024557_951e4653.jpg,1080,1080,1080p,2026-01-21T02:45:57.103Z,16.452632,120.591449,1359.0,12.0,1.1,1.0,-16,-27,194,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
a2264737,62,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024603_a2264737.jpg,1080,1080,1080p,2026-01-21T02:46:03.484Z,16.452632,120.591449,1359.0,12.0,1.1,1.0,-14,-20,190,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
e69347d6,62,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024610_e69347d6.jpg,1080,1080,1080p,2026-01-21T02:46:10.297Z,16.452632,120.591449,1359.0,12.0,1.1,1.0,-13,-4,208,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
4563b2b8,63,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024623_4563b2b8.jpg,1080,1080,1080p,2026-01-21T02:46:23.748Z,16.452616,120.591536,1363.0,7.0,3.4,1.0,27,8,271,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
38463b5e,63,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024630_38463b5e.jpg,1080,1080,1080p,2026-01-21T02:46:30.363Z,16.452616,120.591536,1363.0,7.0,3.4,1.0,26,4,273,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
ca6682cd,63,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024649_ca6682cd.jpg,1080,1080,1080p,2026-01-21T02:46:49.868Z,16.452611,120.591559,1363.0,8.0,6.9,1.0,23,9,272,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
e1372cd9,63,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024703_e1372cd9.jpg,1080,1080,1080p,2026-01-21T02:47:03.119Z,16.452609,120.591559,1363.0,8.0,15.6,1.0,7,5,271,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
c95bce27,63,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024705_c95bce27.jpg,1080,1080,1080p,2026-01-21T02:47:05.886Z,16.45262,120.591539,1363.0,8.0,1.9,1.0,5,5,272,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
f1b5b481,63,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024708_f1b5b481.jpg,1080,1080,1080p,2026-01-21T02:47:08.433Z,16.45262,120.591539,1363.0,8.0,1.9,1.0,6,5,272,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
bebbdfd4,63,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024714_bebbdfd4.jpg,1080,1080,1080p,2026-01-21T02:47:14.902Z,16.45262,120.591539,1363.0,8.0,1.9,1.0,27,0,83,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
70d88553,63,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024717_70d88553.jpg,1080,1080,1080p,2026-01-21T02:47:17.677Z,16.45262,120.591539,1363.0,8.0,1.9,1.0,28,-1,83,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
35b2a021,63,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024720_35b2a021.jpg,1080,1080,1080p,2026-01-21T02:47:20.314Z,16.45262,120.591539,1363.0,8.0,1.9,1.0,30,0,84,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
1a6632ae,63,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024724_1a6632ae.jpg,1080,1080,1080p,2026-01-21T02:47:24.307Z,16.45262,120.591539,1363.0,8.0,1.9,1.0,12,1,84,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
5366202f,64,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024738_5366202f.jpg,1080,1080,1080p,2026-01-21T02:47:38.084Z,16.452624,120.5916,1363.0,4.0,3.5,1.0,1,-5,212,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
11de7d51,64,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024741_11de7d51.jpg,1080,1080,1080p,2026-01-21T02:47:41.295Z,16.452624,120.5916,1363.0,4.0,3.5,1.0,-1,-3,212,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
e0c2b357,64,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024743_e0c2b357.jpg,1080,1080,1080p,2026-01-21T02:47:43.988Z,16.452624,120.5916,1363.0,4.0,3.5,1.0,-3,-3,211,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
fc186faf,64,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024751_fc186faf.jpg,1080,1080,1080p,2026-01-21T02:47:51.829Z,16.452632,120.591583,1363.0,11.0,3.0,1.0,52,-4,9,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
56c637b9,64,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024754_56c637b9.jpg,1080,1080,1080p,2026-01-21T02:47:54.438Z,16.452632,120.591583,1363.0,11.0,3.0,1.0,53,-2,7,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
aea410fb,64,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024758_aea410fb.jpg,1080,1080,1080p,2026-01-21T02:47:58.383Z,16.452632,120.591583,1363.0,11.0,3.0,1.0,15,-36,35,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
40f6ff9b,64,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024801_40f6ff9b.jpg,1080,1080,1080p,2026-01-21T02:48:01.446Z,16.452632,120.591583,1363.0,11.0,3.0,1.0,14,-33,33,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
437ad45c,64,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024809_437ad45c.jpg,1080,1080,1080p,2026-01-21T02:48:09.218Z,16.452632,120.591583,1363.0,11.0,3.0,1.0,2,-30,214,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
096f9dfb,64,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024812_096f9dfb.jpg,1080,1080,1080p,2026-01-21T02:48:12.084Z,16.452632,120.591583,1363.0,11.0,3.0,1.0,-1,-30,216,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
1ab2786d,64,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024815_1ab2786d.jpg,1080,1080,1080p,2026-01-21T02:48:15.251Z,16.452632,120.591583,1363.0,11.0,3.0,1.0,1,-4,210,La Trinidad,Balili,BSU Back,broccoli,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
2d1dbb1d,65,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024903_2d1dbb1d.jpg,1080,1080,1080p,2026-01-21T02:49:03.595Z,16.452688,120.591701,1360.0,6.0,3.0,1.0,30,-4,84,La Trinidad,Balili,BSU Back,pechay,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
0796a715,65,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024906_0796a715.jpg,1080,1080,1080p,2026-01-21T02:49:06.519Z,16.452688,120.591701,1360.0,6.0,3.0,1.0,28,-5,85,La Trinidad,Balili,BSU Back,pechay,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
a33f8079,65,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024911_a33f8079.jpg,1080,1080,1080p,2026-01-21T02:49:11.953Z,16.452688,120.591701,1360.0,6.0,3.0,1.0,31,-14,87,La Trinidad,Balili,BSU Back,pechay,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
f078e891,65,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024915_f078e891.jpg,1080,1080,1080p,2026-01-21T02:49:15.854Z,16.452688,120.591701,1360.0,6.0,3.0,1.0,16,-1,85,La Trinidad,Balili,BSU Back,pechay,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
6e5a0026,65,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_024919_6e5a0026.jpg,1080,1080,1080p,2026-01-21T02:49:19.642Z,16.452688,120.591701,1360.0,6.0,3.0,1.0,15,46,71,La Trinidad,Balili,BSU Back,pechay,20.3,55.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,2nd-50-65-batch
